,SCO_AIN_ID_1,SCO_AIN_ID_2,SCO_CW_SUMMARY,SCO_CW_SUMMARY_2,SCO_CW_TEXT,SCO_CW_TITLE,SCO_DAYS,SCO_D_SUMMARY,SCO_D_SUMMARY_2,SCO_D_TEXT,SCO_D_TITLE,SCO_T_SUMMARY,SCO_T_SUMMARY_2,SCO_T_TEXT,SCO_T_TITLE,SCO_USER,SCO_PRED
239,2862,3868,0,0,0,0,0,0.35515114807332965,0.4018477664896152,0.3388695724278832,0.4148486642523545,0.4466326509942084,0.6738377411650838,0.7525836196740774,0.4889006125624422,0.5,0.7398285865783691
240,2892,44511,0,0,0,0,0,0.492076786515049,0.3091949912237687,0.43753307036405176,0.443792221674562,0.5538281840828576,0.565372261878581,0.7654774557289327,0.8099763886567102,1.0,1.0052378177642822
241,2901,22935,0,0,0,0,0,0.26577081886051884,0.3748314692486914,0.35358442822170744,0.4652632439252237,0.4329644592314105,0.4070951508191841,0.6607859775135093,0.6503582896519078,1.0,0.8442560434341431
242,2914,4391,1,1,1,0,0,0.4791922461785374,0.30066463668023924,0.28493043196380435,0.2916627519842994,0.4945546196635996,0.4248907062996552,0.6280121552035969,0.14241311359521985,0.5,0.5397118330001831
243,2918,14797,0,0,0,0,1,0.4276446622178656,0.375755543235332,0.324172156251907,0.5284449332142217,0.1528950667036883,0.23036656728910596,0.4044751188389352,0.05192396755943248,0.0,0.01506778597831726
244,2925,4649,4,5,6,0,1,0.124467047009076,0.22409307680114326,0.4232517534907593,0.13717533983010652,0.3368755088741417,0.4347764590047355,0.5579523120751317,0.2571536420714297,1.0,0.9547410011291504
245,2937,4412,1,1,1,0,0,0.2429832275020347,0.3245667867353004,0.2697414719245477,0.21510161649301998,0.7478738675870291,0.7186773398218933,0.780051850441631,0.7223153319883467,1.0,0.838702917098999
246,2942,5431,0,0,0,0,0,0.293002298793826,0.2217780495382248,0.18422024128992945,0.1447958475133817,0.3071444673214885,0.2459669785439035,0.30252502227106737,0.0892900844266972,0.0,0.011046737432479858
247,2962,14212,1,1,1,0,0,0.15866645245257496,0.24484339121238924,0.20860626883886166,0.38951051291099015,0.32137922117075834,0.4162560526307283,0.4693724123917587,0.07263306812713692,0.0,0.1226050853729248
248,2967,15147,0,0,0,0,3,0.24119409633547206,0.2932311493445181,0.2849435676793911,0.0701358023136347,0.14897279983621306,0.2524103592319503,0.2970629705462549,0.0480989722254567,0.0,-0.009712278842926025
249,2975,12242,0,0,0,0,0,0.24995664712796495,0.2355523373112244,0.2710419390021945,0.16711203282766451,0.2711618022029205,0.3422901525886901,0.2575242657942243,0.041768261089050136,0.5,0.0906553864479065
250,2975,28381,0,0,0,0,0,0.31873300537304594,0.2691968885489179,0.2750329119564085,0.09177557667978424,0.11636263867233936,0.2649042813828215,0.2392492314020188,0.08392652556669977,0.5,0.028880715370178223
251,2981,39385,0,0,0,0,1,0.1313342312357742,0.16014499215237535,0.18295857039171,0.22575865063949302,0.4221436382708798,0.7130548674278114,0.7095678425809009,0.024667310691842283,0.0,0.045386433601379395
252,2987,14363,1,2,3,0,1,0.4313719812019417,0.3512179957603304,0.3805191782137952,0.4160042771683239,0.5832097590778839,0.8097041967642946,0.8395364488767325,0.6576058447559925,1.0,0.979921817779541
253,3006,18606,4,6,24,0,0,0.4072464987126037,0.4262452790094833,0.648332114328197,0.3623033531978441,0.5554720513357125,0.6294299567118573,0.9225385987374842,0.1905478883072773,1.0,0.9769609570503235
254,3017,33857,0,0,1,0,0,0.5536558202183477,0.2589216164745405,0.3334523601784681,0.3238492692040833,0.6466473294629754,0.7117754181540048,0.8351974051221679,0.36247303331404057,1.0,0.9776588678359985
255,3053,20100,0,0,0,0,3,0.28623216075315994,0.3498258765605188,0.2390012786025308,0.26633484889575937,-0.00021581852858105696,0.04734434634347039,0.11061456162574387,-0.016090066304549382,0.0,-0.010174334049224854
256,3056,39147,0,0,0,0,1,0.2289741050740109,0.0940193866962997,0.09986368405748366,0.09566949852061556,0.3622754247389426,0.4285014211859478,0.680589977973571,-0.01032207587883235,0.0,-0.02719712257385254
257,3058,11130,0,0,0,0,1,0.21823415929540568,0.26349289637683226,0.24101920505434976,0.4610594022810995,0.68060227117468,0.69803458021764,0.8224459905453283,0.5379808132025191,0.5,0.5666684508323669
258,3059,37113,0,0,0,0,1,0.2428653399674356,0.2719317380505101,0.29060987547368144,0.4092782551736127,0.034626904931321624,0.10043892166894226,0.2340282510105696,-0.041634924083431564,0.0,0.02539008855819702
259,3067,3806,0,0,2,0,1,0.21866118236790216,0.2932549841525209,0.3216101785699413,0.3341076656091827,0.5999702255535214,0.6902790991009509,0.8264671081229067,0.3948556242236194,0.5,0.8881509900093079
260,3067,5692,0,1,4,0,0,0.3041828935539705,0.3572648929581181,0.3866619213779101,0.345915182158957,0.7763058445206156,0.7991977724393399,0.8358094489996428,0.843841562995789,1.0,1.0148463249206543
261,3067,24676,0,2,7,0,1,0.26236465765487993,0.2819640681483657,0.26799645025871555,0.18531164027985256,0.5042962817244474,0.7007041485336571,0.8473334853193171,0.7814992214610612,0.75,0.8686140775680542
262,3096,15380,0,1,2,0,0,0.28165670964841794,0.2601082549747762,0.4125367984685883,0.27395034578384503,0.4926117467569746,0.5856803337408045,0.7319225120328698,0.4874064587848116,1.0,1.0023119449615479
263,3116,31270,0,1,1,0,0,0.2811014859571742,0.3477537430461115,0.2679389063430247,0.2796787528915002,0.6492840849355815,0.6896219205589836,0.7675215508494813,0.08006944670687881,1.0,0.7346614599227905
264,3121,31100,2,7,10,0,0,0.3001231529752013,0.3966270712696321,0.2952086381257091,0.10275674690735943,0.7980411343635601,0.7721169475913383,0.8493815254982806,0.7195277286872751,1.0,0.969839870929718
265,3124,26333,0,0,0,0,1,0.2738804426100743,0.09841471690150112,0.10524032165313882,0.0373864149760324,0.28160426768783964,0.3132853042875933,0.648632997591704,0.02866679464749193,0.0,0.0008137226104736328
266,3133,21798,0,1,3,0,2,0.21449428688527666,0.20925341583403595,0.2395626775407461,0.20676005213094603,0.5745743527544602,0.6017606299492159,0.6848017176033669,0.6328061479293315,0.5,0.5922302007675171
267,3170,27099,1,1,4,0,1,0.27569964613637354,0.2955262031594739,0.3579419914005876,0.3860373048838655,0.5944328390519125,0.5869872270475572,0.6650801563373611,0.7809799860579708,1.0,0.955959677696228
268,3171,40915,0,0,0,0,2,0.3146272985491657,0.31060414417596394,0.2146962937402696,0.3317303258911821,0.3950544751228595,0.35262087574019263,0.426886862522291,0.03126997761021065,0.0,-0.011807799339294434
269,3177,37842,1,3,4,0,0,0.2859069264323328,0.30023107962225404,0.28226151030140506,0.2589192963648246,0.4979904547845265,0.5793632467403702,0.7425746711421933,0.1545631407487203,1.0,0.9410014152526855
270,3188,35249,1,2,2,0,0,0.4516842228377974,0.35532203151806896,0.42114895062527297,0.27152096274370563,0.6492529657310485,0.8849688139624814,0.8732173227159661,0.8016963327327655,1.0,1.0128846168518066
271,3189,37457,0,0,0,0,0,0.11408997504360965,0.21421202382825344,0.14183171342794634,0.3376219100214354,0.0584260135675559,0.27900887652389283,0.2769548270736286,0.09858345404702984,0.0,-0.015597641468048096
272,3190,10171,0,0,0,0,1,0.2332901030387129,0.3305128220107652,0.25465868468096803,0.5289639762759075,0.38675635591953866,0.3767440901290439,0.5885126475919795,0.37356491871604813,0.0,0.17257529497146606
273,3212,11567,1,1,2,0,0,0.1798477909369742,0.2350995622952889,0.3032526356992373,0.2568431339833596,0.5682056369115327,0.7150011217622185,0.7669798636386238,0.7835883393000209,1.0,0.9049267768859863
274,3218,23692,0,1,1,0,1,0.3265181399605093,0.31747789087554923,0.19514231623527986,-0.14016745383393334,0.6910124639035018,0.7950642524085756,0.7754230964937793,0.050597125677132884,0.5,0.3964974582195282
275,3221,14261,0,0,0,0,0,0.26113942947766217,0.27551362632608545,0.2494570041567261,0.396903265532888,0.16658351820562414,0.31709948961100204,0.4459000401891897,0.03050787515687882,0.0,0.046338826417922974
276,3226,17666,1,8,12,0,0,0.3922586132706005,0.3226770995130498,0.5083140823340511,0.37673961327254973,0.7105256147851421,0.8358165700814458,0.8514595796129044,0.9565693741817328,1.0,1.0109083652496338
277,3227,10882,2,2,7,0,0,0.4672674424499657,0.4155753311709783,0.3880500014182049,0.3876108886566416,0.7964669603815602,0.7763699931235019,0.8580538141637656,0.7117633890131998,1.0,1.0055086612701416
278,3227,26097,2,2,6,0,0,0.3945736984340571,0.29401633840919994,0.2851422871441719,0.4716774240036583,0.6479184273488825,0.5147566830843158,0.5678246466950844,0.6735372670385928,1.0,0.8710111379623413
279,3235,11679,0,0,0,0,1,0.044338611164108414,-0.0021624907256532974,0.06860599685153748,0.31527788371132903,0.1083692654880938,0.12627923571960484,0.26029134273363497,0.0631876538611004,0.0,-0.022295236587524414
280,3245,42930,0,0,0,0,2,0.35348678602167083,0.1814248078455243,0.20978598397185827,0.3369548398619848,0.2121600938752328,0.14580118880985204,0.29130315380097593,-2.2759380111231353e-05,0.0,-0.031970977783203125
281,3247,40198,0,1,1,0,0,0.2414448869390937,0.2543135580402445,0.26516968378876915,0.3436027342920048,0.3438432330740152,0.5964811721153334,0.6893377132965741,0.3781984034308857,0.5,0.6341791749000549
282,3248,14281,0,0,0,0,1,0.18099721496462184,0.09997345174288452,0.03930157878283028,0.2372983711363996,0.07927739215803464,0.10095836337703484,0.11003389117967377,0.004550601360464267,0.0,-0.008988618850708008
283,3270,25580,2,2,2,0,0,0.3414725597826752,0.3221716497173305,0.40937960377849697,0.28848288958464463,0.674585000836943,0.6986581799224848,0.716153065925121,0.6604221403850445,1.0,1.0371065139770508
284,3281,40915,0,0,0,0,2,0.19424232218406332,0.2268683704380565,0.15291530280191568,0.1941948383482936,0.2381673065204847,0.2504133135829435,0.3703010576749104,0.5663435212193162,0.0,0.040742069482803345
285,3331,10179,0,0,1,0,0,0.15546189014433054,0.1024472124659868,0.02259521311528236,0.3362301859082384,0.11195749222295524,0.14744210594668974,0.21980969000958245,0.05443018673525896,0.0,0.018057286739349365
286,3331,26903,0,0,0,0,1,0.12204976869163077,0.18423714337766656,0.095431249786334,0.2786724476599973,0.03584605028667735,0.15619150877359106,0.2482469922205593,-0.011453343839995269,0.0,-0.01054847240447998
287,3347,15350,0,0,0,0,0,0.3899683303777759,0.1952094118175917,0.19856458605568497,0.2278640802170531,0.26995060361126205,0.2944180401322868,0.3923818900435487,0.07700188212398001,0.0,0.01858159899711609
288,3349,41408,0,0,0,0,1,0.15937283232517793,0.1510059202722573,0.1876988866678841,0.460384716440483,0.5274890785141519,0.4918903227827473,0.7099246069403452,0.0022085391975284127,0.0,0.03520798683166504
289,3350,34168,0,0,0,0,0,0.2867846439523012,0.2844332036516675,0.1998232713474632,0.41427352303433423,0.5919271338845783,0.6635228225029819,0.7592474400001558,0.7178937964768434,0.0,0.3048812747001648
290,3353,9386,0,0,0,0,2,0.4314104249385215,0.1598798702005073,0.2554778894640629,0.4161357858364192,0.08468716290125781,0.488293119268528,0.6082131772926362,0.0901939293656068,0.0,0.05626210570335388
291,3360,7783,0,0,0,0,1,0.1930904234109371,0.3809077363089021,0.2962429993063569,0.3774492322559461,0.20170432952074152,0.2086747796005185,0.20413190242346388,0.20021290479370607,0.0,0.13957595825195312
292,3380,23380,0,0,0,0,2,0.22443127122432602,0.33906837032293397,0.18194437788222664,0.41087763412599415,0.010652084925669832,-0.014561091314804547,0.1054489222169504,0.02251104318693924,0.0,-0.01999497413635254
293,3420,28337,0,0,0,0,1,0.2124762109307161,0.2967865149153258,0.3611341254845592,0.3356380461311489,0.04702666018099618,0.5686335200983124,0.4683048296947153,0.04702666018099618,0.0,0.11713019013404846
294,3422,15610,0,0,0,0,1,0.12139421990331245,0.19005778912563093,0.14964547701840505,0.3633815533525049,0.7090673219121812,0.7717340845431137,0.816189352539632,0.12007824126263145,0.0,0.1654810905456543
295,3428,18993,0,2,2,0,0,0.2514305360480563,0.3504775781656101,0.27912110947365243,0.429980661646333,0.4889947932076422,0.5450326430112967,0.5209972689096873,0.12170572432549945,0.0,0.37389278411865234
296,3428,28013,1,1,1,0,0,0.2963385658304292,0.3949274242103191,0.3071147623195607,0.3924770196858666,0.7774730688104109,0.7615440853028868,0.7460662956364591,0.795510145999796,1.0,0.9218381643295288
297,3431,8361,0,0,3,0,0,0.25258634126928026,0.1766330786694879,0.251009445739564,0.3878857404545802,0.3798773039617845,0.4836159862323556,0.5190033370244878,0.09917342928806712,0.5,0.47270339727401733
298,3441,42264,0,0,0,0,0,0.4149544279390788,0.27366797448520297,0.2373824916470908,0.2688795031407941,0.09923453042200582,0.2060525734024617,0.21521609690369486,0.13278548725937211,0.0,0.02341848611831665
299,3447,9166,0,0,0,0,0,0.2581504888353188,0.2701110642587504,0.19037968734112914,0.2738666944617593,0.06464465865156499,0.12098403655018725,0.15186281308813646,0.017156629498291966,0.0,0.0036720633506774902
300,3499,41170,1,4,4,0,1,0.3841818066220343,0.3861473123071141,0.4191202354962106,0.4197084776846511,0.8062820777533544,0.8253013587167543,0.8921254668023035,0.7933411516618616,1.0,0.9852152466773987
301,3523,22781,0,0,0,0,0,0.3342187683019092,0.36362044017473655,0.20492444030759405,0.2426340101031602,0.4614755939148637,0.3511396006029847,0.3861878785515998,0.5024718218635479,0.0,0.04891151189804077
302,3553,44350,0,0,0,0,1,0.2465617302721259,0.2908494387724408,0.2520218023374847,0.2981414099589476,0.030513375055354744,0.266278139316218,0.4893549282159379,0.06948241381537545,0.0,0.01897042989730835
303,3559,32317,0,1,1,0,1,0.3575510613011433,0.2662132161739692,0.2864582376686567,0.14517516224054927,0.484435980286162,0.5720428500004087,0.6078600087085095,0.06352836270089163,0.5,0.4404394030570984
304,3560,3634,1,4,4,0,0,0.195764441821022,0.31754564137305863,0.34194578835646383,0.4109455238695851,0.6234888756025183,0.7804233666306282,0.8148219147797002,0.7162613279864809,1.0,0.982909619808197
305,3563,31050,0,1,2,0,0,0.20474856246950648,0.4308319882602751,0.5346186230976195,0.3087724197052645,0.7829633035536541,0.8111721928545921,0.8693219856110227,0.06998864148852899,1.0,0.8771936297416687
306,3579,12690,1,2,2,0,0,0.32435223778203803,0.361606073933755,0.3081549055784862,0.19749315762713207,0.1613622110485533,0.4317537463187801,0.7201928543781049,0.3428927384751121,1.0,0.8585547804832458
307,3579,15808,2,4,5,0,0,0.4255368074402831,0.3170689774106852,0.3564871572434784,0.5323030137031083,0.4452792245506463,0.6233822905278229,0.7243903634054005,0.2025364484522521,1.0,0.9865543842315674
308,3579,22269,0,0,0,0,1,0.25391371301496635,0.2709443065800756,0.1583755003648532,0.5573810841427848,0.6396472852325477,0.6470375019457268,0.6639449192937774,0.10718744083809513,0.0,0.10849699378013611
309,3579,23168,0,0,0,0,0,0.1239812631574253,0.2773329978240132,0.24003107256290035,0.01663830069585545,0.6571797347590383,0.7188757873882106,0.6815550335157787,0.11177325129011773,0.0,0.11198237538337708
310,3584,3584,1,7,7,1,0,0.6039852358691682,0.7250601141211191,0.9999999999999998,0.5445352806451338,0.9999999999999994,1.0,1.0000000000000002,0.9999999999999994,1.0,1.009110689163208
311,3584,6102,0,0,0,0,0,0.3135997958185126,0.2472615885030285,0.1088752944471919,0.3969942704694132,0.3108378229177154,0.3816827424410789,0.4256271884621843,-0.0004677827487590755,0.0,0.01181107759475708
312,3584,20931,0,0,0,0,0,0.2348281042103661,0.2872340235691042,0.22432296111661093,0.06890741854913406,0.4503262348896766,0.443096781877497,0.4443683745226956,0.5483987093010916,0.0,0.02286428213119507
313,3584,28554,1,2,2,0,0,0.4134006099343932,0.4451629743555663,0.5010172800908141,0.35979797939981484,0.6675840060351492,0.7773621129158812,0.8114339834825239,0.30648232639017803,1.0,1.0223503112792969
314,3584,32126,0,0,0,0,0,0.480010436808761,0.4006946323769212,0.2342712243461947,0.5652443390528422,0.041412076514151235,0.22278044199248734,0.4584515897093637,0.041412076514151235,0.0,0.05360037088394165
315,3584,32128,0,0,0,0,0,0.28976190252496903,0.2328644733948419,0.2725955247590154,0.3007335379394322,0.7362784796525631,0.4859414144726352,0.537378890956033,0.7655341686676129,0.0,0.2717127203941345
316,3588,36794,0,1,2,0,1,0.4415704418220076,0.3944205897958014,0.5024199771245832,0.3514800437982628,0.7387103209901178,0.8240771584322895,0.9245151388105975,0.6258074355853179,1.0,0.9655942916870117
317,3594,19311,0,0,0,0,1,0.33387790778570203,0.2186060380713673,0.1669618019224306,0.3113766969491158,0.4572599730865017,0.5436411778044465,0.6031545160333661,0.6201384752171768,0.0,0.09408959746360779
318,3627,8300,0,0,0,0,2,0.24682926503908315,0.2040708630625553,0.1757585920429562,0.17033651510161354,0.14226266540628868,0.3520100782891987,0.3978410276398668,0.17265887681813696,0.0,-0.0021281838417053223
319,3627,9900,2,4,4,0,0,0.19084158885355867,0.3292553568134554,0.3610224529027215,0.16895163943607772,0.7430162671818028,0.8404146910313763,0.8676291720441304,0.8238222427033454,1.0,0.9940309524536133
320,3627,28478,3,7,8,1,0,0.2454961943619449,0.3099873164958956,0.33547677297757306,0.2267053421133631,0.7630181480986518,0.8350189027407473,0.8798689441841815,0.7916898173028424,1.0,1.0152523517608643
321,3627,37754,0,0,0,0,1,0.2722937218749569,0.2656421773281268,0.2488592579977667,0.2503755586616812,0.2171179112550906,0.3533737699932822,0.3633191870792758,0.08830772732495659,0.0,0.03961747884750366
322,3627,39743,0,0,1,0,1,0.28140838938534496,0.29002896605340545,0.2571812204810636,0.391122545151012,0.09084044121828977,0.14678625845490434,0.2742972115600701,0.043025470272701385,0.0,0.10157665610313416
323,3662,5075,0,0,0,0,2,0.4300077472331741,0.4261923821500242,0.2514773461294311,0.4580070495372476,0.012123010083257548,0.0027291237359865755,0.12774232030359772,0.00019219895554110564,0.0,-0.026903867721557617
324,3664,14949,2,7,7,2,0,0.35553113536244496,0.4192303260630486,0.3545501264300496,0.4261645516913311,0.5492421253350528,0.7124769308788941,0.714158341351302,0.7119585301886544,1.0,1.0375144481658936
325,3667,7476,0,0,0,0,1,0.23973206035100414,0.2104212803814204,0.15234730859715012,0.4536944501442565,0.3689949393678179,0.3902568001117771,0.4905753761815531,0.15093651437394456,0.0,0.017922937870025635
326,3673,21142,0,4,5,0,0,0.3666868789664507,0.3575685838413457,0.39899845311703896,0.496661760136706,0.8253980056316375,0.8455599431545302,0.8859480192608651,0.5643352297404004,1.0,1.0141562223434448
327,3673,34018,1,4,9,0,0,0.2672496948951362,0.25173323247939444,0.3782618941449711,0.454777552179367,0.46220341739881204,0.6143663745742733,0.6301809452999392,0.09133867276633682,1.0,0.9971505403518677
328,3682,10759,0,0,0,0,0,0.18611869822372487,0.2523570115508312,0.17463100455031666,0.3286721078624951,0.3369960081040482,0.4101401141579605,0.5085429085459571,0.01812178710334416,0.0,0.03443807363510132
329,3690,31969,1,1,5,1,0,0.4060139712345754,0.3820728976129159,0.4865577104238863,0.3883469110661968,0.7787914037183975,0.8393227429530407,0.8953328178075612,0.799014659459234,1.0,1.0110355615615845
330,3703,13359,0,0,0,0,1,0.24397627283072726,0.12080175149783087,0.09310855226896288,0.3387539002989617,0.24258839645513575,0.403867434341468,0.4811473754388653,0.022306515691968464,0.0,0.011047005653381348
331,3723,27016,0,0,0,0,0,0.09338033341331882,0.12200284510203235,0.07558972912967718,0.15347574461855834,0.005887741022985459,0.12834218943737488,0.12427195218228765,0.015255381316573415,0.0,-0.00804835557937622
332,3752,12670,0,0,0,0,1,0.2345666939529773,0.2630026834103451,0.17928352176386486,0.3088342955029625,0.1678072827329524,0.23827583080075895,0.39180943103689336,0.018495710248916438,0.0,0.0292203426361084
333,3752,27195,0,0,0,0,1,0.29141185300473377,0.2377541879963101,0.15079412068215914,0.20256542101516395,0.16196619266908802,0.18012308794641754,0.3621683783362352,0.1212014751656218,0.0,0.006301283836364746
334,3757,21233,0,0,0,0,2,0.1746340218073697,0.1308357182918251,0.19436032969078126,0.4677820774129727,0.4529312044308517,0.6123397188957057,0.7249100812996445,0.5230166289454192,0.0,0.050535768270492554
335,3787,7476,0,0,0,0,1,0.2733661150280051,0.27510853479574393,0.2201354579515341,0.3596226903433972,0.32774909876126196,0.4146535906965188,0.528786633336346,0.3023433739108109,0.0,0.07624730467796326
336,3791,21147,0,0,0,0,2,0.4033048391481915,0.3352467499330867,0.2839271566556931,0.16536044719331933,0.1072849471991799,0.2870874901429465,0.36734192410172894,0.049553189409723405,0.0,-0.004605293273925781
337,3793,4589,0,0,1,0,0,0.05987974177551714,0.042050745526046165,0.06618660011374088,0.06374854395369359,0.21281738289272475,0.2835897084245797,0.5059541065900671,0.03734501991325587,0.0,0.021497100591659546
338,3793,27911,0,0,0,0,2,0.11581321579570912,0.1299005340979097,0.17220742220537272,0.09068440574715267,0.1952967856537902,0.2716229881614466,0.3376694129854022,-0.01998980856771817,0.0,-0.03581887483596802
339,3797,16272,0,0,0,0,1,0.1109574190544827,0.07270938524321521,0.004394841486836446,0.3804086469922,0.058109550343898614,0.0741635250438367,0.10662075538681973,0.02034740955840645,0.0,-0.0018298029899597168
340,3806,24676,0,0,2,0,0,0.34470820285529863,0.2847703426078445,0.3028510568342861,0.0042434113848447,0.5114749683710089,0.6276649149895349,0.813051965137227,0.029688450404967707,1.0,0.757439136505127
341,3810,14292,0,0,0,0,2,0.3205988729314124,0.2040695367194024,0.2909425177239581,0.354703972033006,0.2704455337064034,0.3361702700974675,0.444307200623014,0.06668573123012013,0.0,0.050846874713897705
342,3816,22580,0,0,0,0,0,0.2076475773716868,0.26259820043460746,0.21067513285381329,0.28714866745109835,0.4050160932864205,0.4957583595431339,0.563001310389836,0.002773830711599791,0.0,0.11131542921066284
343,3817,9414,0,0,0,0,3,0.35299102180043385,0.4224492206097604,0.316362366398542,0.4636333208128699,0.46847438346210496,0.4778435986375874,0.37079007732041785,0.3403964340926898,0.0,0.148678719997406
344,3820,14212,0,0,0,0,0,0.3324980419344645,0.2318080134227469,0.3084599850869721,0.4747597615574944,0.4957456848747762,0.5417395913256343,0.5856276867768688,0.5815835247477039,0.0,0.3245784640312195
345,3820,28242,0,0,0,0,1,0.4123039143478552,0.3219627052793924,0.2859583357561272,0.43203726468559983,0.4190058991353156,0.4500167752141151,0.5080763354045834,0.0340450454403741,0.0,0.10546737909317017
346,3823,37298,0,0,2,0,1,0.17329009161687986,0.2647928522343344,0.2291789269682078,0.23802015870307824,0.12386299932741747,0.2276724377813019,0.2122302919527376,0.09134903119330444,0.0,0.14422187209129333
347,3831,15350,0,3,4,0,0,0.4028365714160115,0.4575273109893634,0.4014400002305959,0.24839227166466615,0.6052910530949163,0.7742119379083267,0.8350714672452297,0.4760508002748445,1.0,1.0040549039840698
348,3836,20247,0,0,0,0,2,0.4456213291035175,0.22872261380166325,0.2004518039876192,0.2814177285627809,0.4264621091330901,0.5325000248395433,0.6610201741754711,0.04487485056191175,0.0,0.07823026180267334
349,3845,17441,0,0,0,0,1,0.3012556119907759,0.1353471230497951,0.18161853465942435,0.24815552686994716,0.05946952597788821,0.15795516971473075,0.31656239833711364,0.00817404233582468,0.0,-0.001784682273864746
350,3879,25854,0,1,3,0,0,0.26654855554280915,0.26614058319746503,0.2719263107334385,0.3739241775982397,0.5369698987626539,0.5794285999320676,0.7582653816265612,0.7608780964014366,1.0,0.8943579196929932
351,3892,6048,1,1,2,0,1,0.25357763827284063,0.22359336252394751,0.27549571649984794,0.3108570484684982,0.6649612096982287,0.7323535213001019,0.7721659851918502,0.2731400845575288,0.5,0.7771984338760376
352,3896,7301,0,0,3,0,1,0.2458040240482083,0.3665956311638764,0.3667361844988343,0.27565823285806346,0.2545471065953589,0.6117451943883614,0.7183696105856566,0.5474777135062129,0.0,0.7401982545852661
353,3897,42311,0,0,0,0,1,0.21074306234070292,0.15956947325955914,0.2328864331901227,0.23824534318863455,0.20792338467163254,0.2858373689202488,0.4249362241126116,0.06068619665019712,0.0,0.020230501890182495
354,3901,11018,0,0,0,0,2,0.21006139011470185,0.2104955176919475,0.19054869446845585,0.21768468042985545,0.5785961049311908,0.663095169648698,0.6828935322144173,0.7650099015918639,0.0,0.10589441657066345
355,3901,18471,2,4,4,0,0,0.3667875014543345,0.2960612680576004,0.2848366672775105,0.2964324508193053,0.7047163325690035,0.7930943670881577,0.7596217197251897,0.6360650017358362,1.0,0.9880733489990234
356,3925,8227,0,0,2,0,0,0.2481179473690185,0.3275074034741824,0.32435572868993473,0.09895951594972066,0.7014087941215763,0.8516705242106979,0.8325978571669238,0.6220824896921554,1.0,0.9083865880966187
357,3965,15754,2,6,7,0,0,0.14579502394719818,0.28081420983999295,0.3139136991358803,0.15080442162433388,0.3976649102114794,0.6522226365377557,0.6175342967369036,0.9494532679339966,1.0,0.9528608322143555
358,3986,24425,0,0,0,0,0,0.19818092795628786,0.23211206086606154,0.2038060090287955,-0.010393406578926562,0.4145471501066115,0.34164750309368513,0.3062642935040486,-0.03945184343832689,0.0,-0.03604668378829956
359,3987,27093,1,3,6,0,0,0.3594997162031975,0.28049299094877744,0.29453641568579564,0.24456274230941055,0.8304314634930507,0.8322485228929279,0.8828418230097518,0.23508203976388925,1.0,0.9198918342590332
360,4000,23862,0,0,0,0,0,0.3641640215939659,0.3081406988399701,0.17405656127881625,0.23542684176163264,0.7045065718000378,0.735067765368095,0.6674680957257467,0.017594060112561236,0.0,0.25382915139198303
361,4007,24617,1,2,4,0,0,0.4283152964163921,0.5014640634468576,0.5715589659683805,0.3786490229366267,0.7112130873985709,0.8569135626984721,0.924621709648177,0.3562659156971446,1.0,1.0081794261932373
362,4036,16733,0,0,0,0,0,0.4210960516783372,0.5065645574715981,0.5150532832376282,0.4908414925204229,0.8162462913121062,0.9362401433264728,0.9033826942013008,0.908386764178318,1.0,0.9924261569976807
363,4073,44424,0,0,0,0,0,0.4221484625161187,0.2562159806566061,0.3159294975452717,0.4908757245231348,0.3863568514715786,0.5850929574228589,0.5592093326015057,-0.0474809800875899,0.0,0.22569233179092407
364,4075,15897,0,0,0,0,1,0.1272388824532084,0.07504766669619413,0.09088421860160878,0.2932990214292345,0.0721499096103989,0.12321653301551633,0.12198013154221933,0.00899984917907509,0.0,-0.01054847240447998
365,4076,22449,0,0,0,0,1,0.1467116653336773,0.28002444752194705,0.23115079701855865,0.2887818698753847,0.25442637667313944,0.311568883297538,0.33852866593209496,0.029418637223111575,0.0,0.024350374937057495
366,4092,24897,3,3,3,1,1,0.2663146115090705,0.2962422708734751,0.3791648563029093,0.31678104492103354,0.4113785597575364,0.5587888720064164,0.6690897033903102,0.5788315003079091,1.0,0.9951034784317017
367,4097,15391,0,0,0,0,3,0.32163686129383506,0.3023689803502675,0.35769235689882795,0.20927837160083168,0.3977185573573593,0.34916214724709177,0.4578588729019834,0.6427491157994323,0.5,0.3230399489402771
368,4105,22916,0,0,0,0,1,0.2070693500109704,0.11353214639917868,0.0559710763219064,0.07520651673623041,0.0333376673731871,0.09560594795295548,0.2322854944729544,-0.02251697990402574,0.0,-0.019897818565368652
369,4118,17769,0,0,0,0,0,0.18044702907378507,0.2523420541203613,0.2390248605706661,0.32161617567803896,0.006034105189709094,0.02378888420741582,0.05525429142324605,0.006648647522421711,0.0,0.019896328449249268
370,4122,22020,0,0,0,0,1,0.04506160027817386,0.06138500662210161,-0.036118482620840525,0.2425885120661112,0.023050946145673226,0.03695846401233131,0.10920098404983647,0.009328167378332398,0.0,-0.009375214576721191
371,4135,24721,0,1,1,0,0,0.23305598785559484,0.3533914268907807,0.3276704509165301,0.11097315065895537,0.6940585088082435,0.8027448683642924,0.8354390690837912,0.585702635425422,1.0,0.9635272026062012
372,4136,17848,0,0,0,0,0,0.423203526303774,0.4293174964246884,0.3028090433959121,0.3703717718168713,0.14675068852883133,0.05119733920767691,0.10118610239295228,0.013740096119645905,0.0,0.014794766902923584
